#;TIPO;"COD. PROYECTO";PROYECTO;"CODIGO OS";CIRCUITO;"CIRCUITO PADRE";"FECHA ALTA OPERATIVA";"FECHA ALTA REAL";CLIENTE;SECTOR;"TIPO SERVICIO";TIEMPO;"DIAS SUSPENSION";TRABAJOS;"FECHA TRABAJO";"FECHA EJECUCION REAL";ASESOR;"ASESOR NOMBRES";ESTADO;"FECHA REG.";"FECHA APROB. EXCEP.";"FECHA POR APROB.";"FECHA APROB.";"TRIMESTRE REGISTRO";"TRIMESTRE APROBACION";MONEDA;"MONTO MRC";"MONTO NRC";"SUB GERENTE";RUC;"CIR. PRECIO EQUIPO";"CIR. PRECIO RENTA";"CIR. MONEDA"
84;OT;;NO;348199;46605;;;;"ALPE CORPORACION S.A.";PRI;"Internet Seguro Avanzado (Cloud)";;;"Renovacion anticipada";01/04/2024;;azamalloa_pventas;;Exceptuado;27/03/2024;27/03/2024;"27/03/2024 21:17";;"2024 - Q1";"2024 - Q1";SOLES;;;emancilla;20380246717;0.00;765.00;S/
85;OT;;NO;348203;46606;;;;"ALPE CORPORACION S.A.";PRI;"Seguridad Cloud";;;"Renovacion anticipada";01/04/2024;;azamalloa_pventas;;Exceptuado;27/03/2024;27/03/2024;"27/03/2024 21:17";;"2024 - Q1";"2024 - Q1";SOLES;;;emancilla;20380246717;0.00;165.00;S/
86;OT;;NO;348272;51881;;;;"COLEGIOS PROEDUCA SOCIEDAD ANONIMA CERRADA-COLEGIOS PROEDUCA S.A.C";PRI;BaaS;;;Renovacion;27/03/2024;;msoriano;;Exceptuado;27/03/2024;08/04/2024;"05/04/2024 21:12";;"2024 - Q1";"2024 - Q2";DOLARES;;;criverap;20554162577;0.00;198.00;$
87;OT;;NO;348273;51879;;;;"COLEGIOS PROEDUCA SOCIEDAD ANONIMA CERRADA-COLEGIOS PROEDUCA S.A.C";PRI;"Seguridad Cloud DC";;;Renovacion;27/03/2024;;msoriano;;Exceptuado;27/03/2024;08/04/2024;"05/04/2024 21:11";;"2024 - Q1";"2024 - Q2";DOLARES;;;criverap;20554162577;0.00;70.00;$
88;OT;;NO;348276;51878;;;;"COLEGIOS PROEDUCA SOCIEDAD ANONIMA CERRADA-COLEGIOS PROEDUCA S.A.C";PRI;"Internet Seguro Avanzado DC";;;Renovacion;27/03/2024;;msoriano;;Exceptuado;27/03/2024;08/04/2024;"05/04/2024 21:10";;"2024 - Q1";"2024 - Q2";DOLARES;;;criverap;20554162577;0.00;30.00;$
89;OT;;NO;348277;53883;;;;"GRUPO BONNETT S.A";PRI;"Sip Trunk - VLAN";;;"Renovacion anticipada";27/03/2024;;hleon;;Exceptuado;27/03/2024;05/04/2024;"05/04/2024 15:10";;"2024 - Q1";"2024 - Q2";DOLARES;;;fcanop;20117331823;0.00;180.00;$
90;OT;;NO;348281;6134;;;;"GRUPO BONNETT S.A";PRI;"Internet Seguro";;;Renovacion;27/03/2027;;hleon;;Exceptuado;27/03/2024;05/04/2024;"05/04/2024 14:47";;"2024 - Q1";"2024 - Q2";DOLARES;;;fcanop;20117331823;50.00;195.00;$
91;OT;;NO;348408;7987;;;;"PALACIOS & ASOCIADOS AGENTES DE ADUANA S.A";PRI;"Internet Dedicado";;;Renovacion;28/03/2024;;nlamas;;Exceptuado;28/03/2024;03/04/2024;"03/04/2024 10:34";;"2024 - Q1";"2024 - Q2";DOLARES;;;emancilla;20426107041;50.00;150.00;$
92;OT;;NO;348412;7986;;;;"PALACIOS & ASOCIADOS AGENTES DE ADUANA S.A";PRI;L2L;;;Renovacion;28/03/2024;;nlamas;;Exceptuado;28/03/2024;03/04/2024;"03/04/2024 10:33";;"2024 - Q1";"2024 - Q2";DOLARES;;;emancilla;20426107041;0.00;38.50;$
93;OT;;NO;348413;7993;;;;"PALACIOS & ASOCIADOS AGENTES DE ADUANA S.A";PRI;L2L;;;Renovacion;28/03/2024;;nlamas;;Exceptuado;28/03/2024;03/04/2024;"03/04/2024 10:32";;"2024 - Q1";"2024 - Q2";DOLARES;;;emancilla;20426107041;0.00;38.50;$
94;OT;;NO;348420;7988;;;;"PALACIOS & ASOCIADOS AGENTES DE ADUANA S.A";PRI;"Serv. Gestionados";;;Renovacion;28/03/2024;;nlamas;;Exceptuado;28/03/2024;03/04/2024;"03/04/2024 10:32";;"2024 - Q1";"2024 - Q2";DOLARES;;;emancilla;20426107041;0.00;540.00;$
95;OT;;NO;348421;7991;;;;"PALACIOS & ASOCIADOS AGENTES DE ADUANA S.A";PRI;"Internet Seguro";;;Renovacion;28/03/2024;;nlamas;;Exceptuado;28/03/2024;03/04/2024;"03/04/2024 10:31";;"2024 - Q1";"2024 - Q2";DOLARES;;;emancilla;20426107041;50.00;111.00;$
96;OT;;NO;348422;7992;;;;"PALACIOS & ASOCIADOS AGENTES DE ADUANA S.A";PRI;"Seguridad Cloud";;;Renovacion;28/03/2024;;nlamas;;Exceptuado;28/03/2024;02/04/2024;"02/04/2024 12:46";;"2024 - Q1";"2024 - Q2";DOLARES;;;emancilla;20426107041;0.00;70.00;$
97;OT;;NO;348859;85161;;;;"VARI ALMACENES S.A.C.";PRI;"Internet Seguro";;;"Servicios adicionales";14/05/2024;17/05/2024;arojas_pventas;;Exceptuado;01/04/2024;14/05/2024;"14/05/2024 17:36";;"2024 - Q2";"2024 - Q2";DOLARES;;;rrocha;20566358400;0.00;430.00;$
98;OT;;NO;349855;77801;;;;"COMREIVIC S.A.C.";PRI;L2L;;;"Renovacion anticipada";04/04/2024;;lromero;;Exceptuado;04/04/2024;04/04/2024;"04/04/2024 17:00";;"2024 - Q2";"2024 - Q2";SOLES;;;emancilla;20519458161;0.00;600.00;S/
99;OT;;NO;349863;18370;;;;"COMREIVIC S.A.C.";PRI;L2L;;;Renovacion;04/04/2024;;lromero;;Exceptuado;04/04/2024;04/04/2024;"04/04/2024 17:00";;"2024 - Q2";"2024 - Q2";SOLES;;;emancilla;20519458161;0.00;0.00;S/
100;OT;;NO;349869;22508;;;;"COMREIVIC S.A.C.";PRI;"Sip Trunk - VLAN";;;Renovacion;04/04/2024;;lromero;;Exceptuado;04/04/2024;04/04/2024;"04/04/2024 17:01";;"2024 - Q2";"2024 - Q2";SOLES;;;emancilla;20519458161;0.00;71.00;S/
101;OT;;NO;349870;18282;;;;"COMREIVIC S.A.C.";PRI;L2L;;;Renovacion;04/04/2024;;lromero;;Exceptuado;04/04/2024;04/04/2024;"04/04/2024 17:01";;"2024 - Q2";"2024 - Q2";SOLES;;;emancilla;20519458161;0.00;373.50;S/
102;OT;;NO;349872;18342;;;;"COMREIVIC S.A.C.";PRI;"Sip Trunk - VLAN";;;Renovacion;04/04/2024;;lromero;;Exceptuado;04/04/2024;04/04/2024;"04/04/2024 16:59";;"2024 - Q2";"2024 - Q2";SOLES;;;emancilla;20519458161;148.57;0.00;S/
103;OT;;NO;349873;18281;;;;"COMREIVIC S.A.C.";PRI;"Internet Seguro";;;Renovacion;04/04/2024;;lromero;;Exceptuado;04/04/2024;04/04/2024;"04/04/2024 16:59";;"2024 - Q2";"2024 - Q2";SOLES;;;emancilla;20519458161;0.00;1148.00;S/
104;OT;;NO;349874;18283;;;;"COMREIVIC S.A.C.";PRI;"Seguridad Cloud";;;Renovacion;04/04/2024;;lromero;;Exceptuado;04/04/2024;04/04/2024;"04/04/2024 16:59";;"2024 - Q2";"2024 - Q2";SOLES;;;emancilla;20519458161;0.00;157.70;S/
105;OT;;NO;350825;69956;;;;"MASTERBREAD SA";PRI;"Seguridad Cloud";;;Renovacion;16/04/2023;;hhernandez;;Exceptuado;27/03/2024;11/04/2024;"10/04/2024 17:16";;"2024 - Q1";"2024 - Q2";DOLARES;;;frivas;20557345931;0.00;150.00;$
106;OT;;NO;350826;8698;;;;"MASTERBREAD SA";PRI;"Internet Seguro Avanzado (Cloud)";;;Renovacion;01/04/2023;;hhernandez;;Exceptuado;27/03/2024;10/04/2024;"10/04/2024 16:30";;"2024 - Q1";"2024 - Q2";DOLARES;;;frivas;20557345931;50.00;490.00;$
107;OS;54856;SI;352219;210278;;05/04/2024;22/04/2024;"ALPE CORPORACION S.A.";PRI;"Endpoint Protection Servidores";"36 MESES";;"Nuevo servicio";;;azamalloa_pventas;;Exceptuado;12/04/2024;12/04/2024;"12/04/2024 15:16";;"2024 - Q2";"2024 - Q2";SOLES;;;emancilla;20380246717;0.00;64.39;S/
108;OS;54856;SI;352222;210277;;05/04/2024;22/04/2024;"ALPE CORPORACION S.A.";PRI;"Endpoint Protection Equipos";"36 MESES";;"Nuevo servicio";;;azamalloa_pventas;;Exceptuado;12/04/2024;12/04/2024;"12/04/2024 15:16";;"2024 - Q2";"2024 - Q2";SOLES;;;emancilla;20380246717;0.00;269.36;S/
109;OS;54856;SI;352225;210279;;05/04/2024;22/04/2024;"ALPE CORPORACION S.A.";PRI;"Soporte Extendido";"36 MESES";;"Nuevo servicio";;;azamalloa_pventas;;Exceptuado;12/04/2024;12/04/2024;"12/04/2024 15:16";;"2024 - Q2";"2024 - Q2";SOLES;;;emancilla;20380246717;0.00;481.00;S/
110;OT;;NO;353392;70084;;;;"UNITED LABORATORIES PERU S.A.C.";PRI;IaaS;;;"Renovacion anticipada";16/04/2024;;azamalloa_pventas;;Exceptuado;16/04/2024;17/04/2024;"17/04/2024 16:18";;"2024 - Q2";"2024 - Q2";DOLARES;;;emancilla;20554862986;249.61;457.96;$
111;OT;;NO;353400;70083;;;;"UNITED LABORATORIES PERU S.A.C.";PRI;BaaS;;;"Renovacion anticipada";16/04/2024;;azamalloa_pventas;;Exceptuado;16/04/2024;17/04/2024;"17/04/2024 16:17";;"2024 - Q2";"2024 - Q2";DOLARES;;;emancilla;20554862986;76.70;91.50;$
112;OT;;NO;353406;70081;;;;"UNITED LABORATORIES PERU S.A.C.";PRI;"Linea dedicada Multiservicios";;;"Renovacion anticipada";16/04/2024;;azamalloa_pventas;;Exceptuado;16/04/2024;17/04/2024;"17/04/2024 16:16";;"2024 - Q2";"2024 - Q2";DOLARES;;;emancilla;20554862986;0.00;42.86;$
113;OT;;NO;353407;70082;;;;"UNITED LABORATORIES PERU S.A.C.";PRI;"Internet DC Nova";;;"Renovacion anticipada";16/04/2024;;azamalloa_pventas;;Exceptuado;16/04/2024;17/04/2024;"17/04/2024 16:16";;"2024 - Q2";"2024 - Q2";DOLARES;;;emancilla;20554862986;0.00;72.21;$
114;OS;54707;SI;353488;211306;;01/09/2024;23/09/2024;"GRUPO BONNETT S.A";PRI;"Ventas Varias";"1 MESES";;"Nuevo servicio";;;hleon;;Exceptuado;17/04/2024;17/04/2024;"17/04/2024 10:58";;"2024 - Q2";"2024 - Q2";DOLARES;;;fcanop;20117331823;0.00;0.00;$
115;OS;54707;SI;353490;211307;;01/09/2024;23/09/2024;"GRUPO BONNETT S.A";PRI;WINCARE;"1 MESES";;"Nuevo servicio";;;hleon;;Exceptuado;17/04/2024;17/04/2024;"17/04/2024 10:58";;"2024 - Q2";"2024 - Q2";DOLARES;;;fcanop;20117331823;0.00;0.00;$
116;OT;;NO;354935;3997;;;;"UNITED LABORATORIES PERU S.A.C.";PRI;"Internet Seguro";;;Renovacion;23/04/2024;;azamalloa_pventas;;Exceptuado;22/04/2024;22/04/2024;"22/04/2024 13:45";;"2024 - Q2";"2024 - Q2";SOLES;;;emancilla;20554862986;0.00;1950.00;S/
117;OT;;NO;354936;3999;;;;"UNITED LABORATORIES PERU S.A.C.";PRI;L2L;;;Renovacion;23/04/2024;;azamalloa_pventas;;Exceptuado;22/04/2024;22/04/2024;"22/04/2024 13:45";;"2024 - Q2";"2024 - Q2";SOLES;;;emancilla;20554862986;0.00;720.00;S/
118;OT;;NO;354938;4000;;;;"UNITED LABORATORIES PERU S.A.C.";PRI;L2L;;;Renovacion;23/04/2024;;azamalloa_pventas;;Exceptuado;22/04/2024;22/04/2024;"22/04/2024 13:44";;"2024 - Q2";"2024 - Q2";SOLES;;;emancilla;20554862986;0.00;720.00;S/
119;OS;55246;SI;355971;213317;;22/04/2024;29/04/2024;"HALLMARK S.A";PRI;"Internet Seguro Avanzado (Cloud)";"24 MESES";;"Nuevo servicio";;;ibravo;;Exceptuado;25/04/2024;25/04/2024;"25/04/2024 12:56";;"2024 - Q2";"2024 - Q2";SOLES;;;jcalderon;20427643612;0.00;970.00;S/
120;OS;55246;SI;355975;213318;;22/04/2024;29/04/2024;"HALLMARK S.A";PRI;"Seguridad Cloud";"24 MESES";;"Nuevo servicio";;;ibravo;;Exceptuado;25/04/2024;25/04/2024;"25/04/2024 12:56";;"2024 - Q2";"2024 - Q2";SOLES;;;jcalderon;20427643612;0.00;100.00;S/
121;OS;55246;SI;355978;213320;;29/08/2024;29/08/2024;"HALLMARK S.A";PRI;"Central Virtual On Demand";"24 MESES";;"Nuevo servicio";;;ibravo;;Exceptuado;25/04/2024;25/04/2024;"25/04/2024 12:56";;"2024 - Q2";"2024 - Q2";SOLES;;;jcalderon;20427643612;0.00;100.00;S/
122;OS;55246;SI;355984;213319;;22/04/2024;29/04/2024;"HALLMARK S.A";PRI;"Internet Seguro Avanzado (Cloud)";"24 MESES";;"Nuevo servicio";;;ibravo;;Exceptuado;25/04/2024;25/04/2024;"25/04/2024 12:56";;"2024 - Q2";"2024 - Q2";SOLES;;;jcalderon;20427643612;0.00;970.00;S/
123;OS;55246;SI;355988;213316;;22/04/2024;29/04/2024;"HALLMARK S.A";PRI;"Seguridad Cloud";"24 MESES";;"Nuevo servicio";;;ibravo;;Exceptuado;25/04/2024;25/04/2024;"25/04/2024 12:56";;"2024 - Q2";"2024 - Q2";SOLES;;;jcalderon;20427643612;0.00;100.00;S/
124;OS;55246;SI;355991;213321;;29/08/2024;29/08/2024;"HALLMARK S.A";PRI;"Central Virtual On Demand";"24 MESES";;"Nuevo servicio";;;ibravo;;Exceptuado;25/04/2024;25/04/2024;"25/04/2024 12:56";;"2024 - Q2";"2024 - Q2";SOLES;;;jcalderon;20427643612;0.00;100.00;S/
125;OS;55632;SI;356134;216879;;20/04/2024;14/05/2024;"HITSS PERU SAC";CAR;"Internet Dedicado";"12 MESES";;"Nuevo servicio";;;jjmarin;;Exceptuado;25/04/2024;13/05/2024;"09/05/2024 10:15";;"2024 - Q2";"2024 - Q2";DOLARES;;;egutierrez;20538595188;0.00;350.00;$
126;OT;;NO;357244;41550;;;;"INSTITUTO SUPERIOR SAN IGNACIO DE LOYOLA S.A.";PRI;BaaS;;;"Renovacion anticipada";30/04/2024;;sfuentes;;Exceptuado;29/04/2024;14/05/2024;"14/05/2024 16:55";;"2024 - Q2";"2024 - Q2";SOLES;;;criverap;20100134455;0.00;1550.44;S/
127;OT;;NO;357245;23466;;;;"INSTITUTO SUPERIOR SAN IGNACIO DE LOYOLA S.A.";PRI;"Internet Dedicado";;;"Renovacion anticipada";30/04/2024;;sfuentes;;Exceptuado;29/04/2024;14/05/2024;"14/05/2024 16:54";;"2024 - Q2";"2024 - Q2";SOLES;;;criverap;20100134455;0.00;262.89;S/
128;OT;;NO;357247;23465;;;;"INSTITUTO SUPERIOR SAN IGNACIO DE LOYOLA S.A.";PRI;"Internet Dedicado";;;"Renovacion anticipada";30/04/2024;;sfuentes;;Exceptuado;29/04/2024;14/05/2024;"14/05/2024 16:53";;"2024 - Q2";"2024 - Q2";SOLES;;;criverap;20100134455;0.00;10673.54;S/
129;OT;;NO;357248;23478;;;;"INSTITUTO SUPERIOR SAN IGNACIO DE LOYOLA S.A.";PRI;L2L;;;"Renovacion anticipada";30/04/2024;;sfuentes;;Exceptuado;29/04/2024;14/05/2024;"14/05/2024 16:52";;"2024 - Q2";"2024 - Q2";SOLES;;;criverap;20100134455;0.00;52.58;S/
130;OT;;NO;357251;23479;;;;"INSTITUTO SUPERIOR SAN IGNACIO DE LOYOLA S.A.";PRI;L2L;;;"Renovacion anticipada";30/04/2024;;sfuentes;;Exceptuado;29/04/2024;14/05/2024;"14/05/2024 16:51";;"2024 - Q2";"2024 - Q2";SOLES;;;criverap;20100134455;0.00;52.58;S/
131;OT;;NO;357252;23481;;;;"INSTITUTO SUPERIOR SAN IGNACIO DE LOYOLA S.A.";PRI;L2L;;;"Renovacion anticipada";30/04/2024;;sfuentes;;Exceptuado;29/04/2024;14/05/2024;"14/05/2024 16:51";;"2024 - Q2";"2024 - Q2";SOLES;;;criverap;20100134455;0.00;52.58;S/
132;OT;;NO;357253;23480;;;;"INSTITUTO SUPERIOR SAN IGNACIO DE LOYOLA S.A.";PRI;L2L;;;"Renovacion anticipada";30/04/2024;;sfuentes;;Exceptuado;29/04/2024;14/05/2024;"14/05/2024 16:49";;"2024 - Q2";"2024 - Q2";SOLES;;;criverap;20100134455;0.00;52.58;S/
133;OT;;NO;357260;23474;;;;"INSTITUTO SUPERIOR SAN IGNACIO DE LOYOLA S.A.";PRI;L2L;;;"Renovacion anticipada";30/04/2024;;sfuentes;;Exceptuado;29/04/2024;14/05/2024;"14/05/2024 16:48";;"2024 - Q2";"2024 - Q2";SOLES;;;criverap;20100134455;0.00;78.87;S/
134;OT;;NO;357261;23475;;;;"INSTITUTO SUPERIOR SAN IGNACIO DE LOYOLA S.A.";PRI;L2L;;;"Renovacion anticipada";30/04/2024;;sfuentes;;Exceptuado;29/04/2024;14/05/2024;"14/05/2024 16:47";;"2024 - Q2";"2024 - Q2";SOLES;;;criverap;20100134455;0.00;78.87;S/
135;OT;;NO;357263;23477;;;;"INSTITUTO SUPERIOR SAN IGNACIO DE LOYOLA S.A.";PRI;L2L;;;"Renovacion anticipada";30/04/2024;;sfuentes;;Exceptuado;29/04/2024;14/05/2024;"14/05/2024 16:45";;"2024 - Q2";"2024 - Q2";SOLES;;;criverap;20100134455;0.00;131.45;S/
136;OT;;NO;357267;23476;;;;"INSTITUTO SUPERIOR SAN IGNACIO DE LOYOLA S.A.";PRI;L2L;;;"Renovacion anticipada";30/04/2024;;sfuentes;;Exceptuado;29/04/2024;14/05/2024;"14/05/2024 16:44";;"2024 - Q2";"2024 - Q2";SOLES;;;criverap;20100134455;0.00;236.61;S/
137;OT;;NO;357271;24283;;;;"INSTITUTO SUPERIOR SAN IGNACIO DE LOYOLA S.A.";PRI;L2L;;;"Renovacion anticipada";30/04/2024;;sfuentes;;Exceptuado;29/04/2024;14/05/2024;"14/05/2024 16:43";;"2024 - Q2";"2024 - Q2";SOLES;;;criverap;20100134455;0.00;0.00;S/
138;OT;;NO;357312;41549;;;;"INSTITUTO SUPERIOR SAN IGNACIO DE LOYOLA S.A.";PRI;Laas;;;"Renovacion anticipada";30/04/2024;;sfuentes;;Exceptuado;30/04/2024;14/05/2024;"14/05/2024 16:40";;"2024 - Q2";"2024 - Q2";SOLES;;;criverap;20100134455;0.00;1310.32;S/
139;OT;;NO;357321;41551;;;;"INSTITUTO SUPERIOR SAN IGNACIO DE LOYOLA S.A.";PRI;"Linea dedicada Multiservicios";;;"Renovacion anticipada";30/04/2024;;sfuentes;;Exceptuado;30/04/2024;14/05/2024;"14/05/2024 16:42";;"2024 - Q2";"2024 - Q2";SOLES;;;criverap;20100134455;0.00;92.28;S/
140;OT;;NO;357559;79119;;;;"UNITED LABORATORIES PERU S.A.C.";PRI;L2L;;;"Renovacion anticipada";01/05/2024;;azamalloa_pventas;;Exceptuado;30/04/2024;30/04/2024;"30/04/2024 16:46";;"2024 - Q2";"2024 - Q2";SOLES;;;emancilla;20554862986;0.00;1440.00;S/
141;OS;55810;SI;357709;214474;;20/06/2024;21/06/2024;"UNITED LABORATORIES PERU S.A.C.";PRI;"Internet Dedicado";"30 MESES";;"Nuevo servicio";;;azamalloa_pventas;;Exceptuado;30/04/2024;30/04/2024;"30/04/2024 17:44";;"2024 - Q2";"2024 - Q2";SOLES;;;emancilla;20554862986;0.00;1100.00;S/
142;OS;55938;SI;357965;214668;;30/05/2024;31/05/2024;"UNITED LABORATORIES PERU S.A.C.";PRI;"Internet Dedicado";"30 MESES";;"Nuevo servicio";;;azamalloa_pventas;;Exceptuado;02/05/2024;02/05/2024;"02/05/2024 13:38";;"2024 - Q2";"2024 - Q2";SOLES;;;emancilla;20554862986;0.00;1500.00;S/
143;OS;55938;SI;357968;214659;;15/05/2024;16/05/2024;"UNITED LABORATORIES PERU S.A.C.";PRI;"Internet Dedicado";"30 MESES";;"Nuevo servicio";;;azamalloa_pventas;;Exceptuado;02/05/2024;02/05/2024;"02/05/2024 13:38";;"2024 - Q2";"2024 - Q2";SOLES;;;emancilla;20554862986;0.00;750.00;S/
144;OS;55938;SI;357971;214660;;20/05/2024;27/05/2024;"UNITED LABORATORIES PERU S.A.C.";PRI;"Internet Dedicado";"30 MESES";;"Nuevo servicio";;;azamalloa_pventas;;Exceptuado;02/05/2024;02/05/2024;"02/05/2024 13:38";;"2024 - Q2";"2024 - Q2";SOLES;;;emancilla;20554862986;0.00;750.00;S/
145;OS;55938;SI;357974;214666;;21/05/2024;22/05/2024;"UNITED LABORATORIES PERU S.A.C.";PRI;"Internet Dedicado";"30 MESES";;"Nuevo servicio";;;azamalloa_pventas;;Exceptuado;02/05/2024;02/05/2024;"02/05/2024 13:38";;"2024 - Q2";"2024 - Q2";SOLES;;;emancilla;20554862986;0.00;750.00;S/
146;OS;55938;SI;357977;214663;;11/06/2024;12/06/2024;"UNITED LABORATORIES PERU S.A.C.";PRI;"Internet Dedicado";"30 MESES";;"Nuevo servicio";;;azamalloa_pventas;;Exceptuado;02/05/2024;02/05/2024;"02/05/2024 13:38";;"2024 - Q2";"2024 - Q2";SOLES;;;emancilla;20554862986;0.00;750.00;S/
147;OS;55938;SI;357980;214665;;16/05/2024;17/05/2024;"UNITED LABORATORIES PERU S.A.C.";PRI;"Internet Dedicado";"30 MESES";;"Nuevo servicio";;;azamalloa_pventas;;Exceptuado;02/05/2024;02/05/2024;"02/05/2024 13:38";;"2024 - Q2";"2024 - Q2";SOLES;;;emancilla;20554862986;0.00;900.00;S/
148;OS;55938;SI;357986;214658;;22/05/2024;23/05/2024;"UNITED LABORATORIES PERU S.A.C.";PRI;"Internet Dedicado";"30 MESES";;"Nuevo servicio";;;azamalloa_pventas;;Exceptuado;02/05/2024;02/05/2024;"02/05/2024 13:38";;"2024 - Q2";"2024 - Q2";SOLES;;;emancilla;20554862986;0.00;1738.00;S/
149;OS;55938;SI;357992;214664;;22/05/2024;23/05/2024;"UNITED LABORATORIES PERU S.A.C.";PRI;"Internet Dedicado";"30 MESES";;"Nuevo servicio";;;azamalloa_pventas;;Exceptuado;02/05/2024;02/05/2024;"02/05/2024 13:38";;"2024 - Q2";"2024 - Q2";SOLES;;;emancilla;20554862986;0.00;1550.00;S/
150;OS;55938;SI;357998;214669;;20/06/2024;21/06/2024;"UNITED LABORATORIES PERU S.A.C.";PRI;"Internet Dedicado";"30 MESES";;"Nuevo servicio";;;azamalloa_pventas;;Exceptuado;02/05/2024;02/05/2024;"02/05/2024 13:38";;"2024 - Q2";"2024 - Q2";SOLES;;;emancilla;20554862986;0.00;1030.00;S/
151;OS;56359;SI;360992;216974;;17/07/2024;17/07/2024;"INVERSIONES URBANISTICAS OPERADORA S.A.";PRI;"Internet Dedicado";"24 MESES";;"Nuevo servicio";;;rburgos;;Exceptuado;13/05/2024;14/05/2024;"14/05/2024 11:12";;"2024 - Q2";"2024 - Q2";DOLARES;;;frivas;20603381697;0.00;220.00;$
152;OS;56738;SI;361052;217083;;30/09/2024;01/10/2024;"INVERSIONES URBANISTICAS OPERADORA S.A.";PRI;"Seguridad Perimetral";"36 MESES";;"Nuevo servicio";;;rburgos;;Exceptuado;14/05/2024;14/05/2024;"14/05/2024 12:09";;"2024 - Q2";"2024 - Q2";DOLARES;;;frivas;20603381697;0.00;440.00;$
153;OS;56738;SI;361055;217084;;30/09/2024;01/10/2024;"INVERSIONES URBANISTICAS OPERADORA S.A.";PRI;IaaS;"36 MESES";;"Nuevo servicio";;;rburgos;;Exceptuado;14/05/2024;14/05/2024;"14/05/2024 12:09";;"2024 - Q2";"2024 - Q2";DOLARES;;;frivas;20603381697;125.00;2547.00;$
154;OS;56738;SI;361058;217086;;30/09/2024;01/10/2024;"INVERSIONES URBANISTICAS OPERADORA S.A.";PRI;BaaS;"36 MESES";;"Nuevo servicio";;;rburgos;;Exceptuado;14/05/2024;14/05/2024;"14/05/2024 12:09";;"2024 - Q2";"2024 - Q2";DOLARES;;;frivas;20603381697;0.00;290.00;$
155;OS;56738;SI;361061;217088;;30/09/2024;01/10/2024;"INVERSIONES URBANISTICAS OPERADORA S.A.";PRI;Monitoreo;"36 MESES";;"Nuevo servicio";;;rburgos;;Exceptuado;14/05/2024;14/05/2024;"14/05/2024 12:09";;"2024 - Q2";"2024 - Q2";DOLARES;;;frivas;20603381697;0.00;74.00;$
156;OS;56738;SI;361064;217089;;30/09/2024;01/10/2024;"INVERSIONES URBANISTICAS OPERADORA S.A.";PRI;"Internet Seguro Avanzado DC";"36 MESES";;"Nuevo servicio";;;rburgos;;Exceptuado;14/05/2024;14/05/2024;"14/05/2024 12:09";;"2024 - Q2";"2024 - Q2";DOLARES;;;frivas;20603381697;0.00;55.00;$
157;OS;56738;SI;361067;217079;;30/09/2024;01/10/2024;"INVERSIONES URBANISTICAS OPERADORA S.A.";PRI;"Seguridad Cloud DC";"36 MESES";;"Nuevo servicio";;;rburgos;;Exceptuado;14/05/2024;14/05/2024;"14/05/2024 12:09";;"2024 - Q2";"2024 - Q2";DOLARES;;;frivas;20603381697;0.00;40.00;$
158;OS;56738;SI;361070;217090;;16/10/2024;24/10/2024;"INVERSIONES URBANISTICAS OPERADORA S.A.";PRI;Laas;"36 MESES";;"Nuevo servicio";;;rburgos;;Exceptuado;14/05/2024;14/05/2024;"14/05/2024 12:09";;"2024 - Q2";"2024 - Q2";DOLARES;;;frivas;20603381697;0.00;420.00;$
159;OS;56738;SI;361073;217080;;30/09/2024;01/10/2024;"INVERSIONES URBANISTICAS OPERADORA S.A.";PRI;Housing;"36 MESES";;"Nuevo servicio";;;rburgos;;Exceptuado;14/05/2024;14/05/2024;"14/05/2024 12:09";;"2024 - Q2";"2024 - Q2";DOLARES;;;frivas;20603381697;0.00;231.50;$
160;OS;56738;SI;361076;217081;;30/09/2024;01/10/2024;"INVERSIONES URBANISTICAS OPERADORA S.A.";PRI;"Linea dedicada Multiservicios";"36 MESES";;"Nuevo servicio";;;rburgos;;Exceptuado;14/05/2024;14/05/2024;"14/05/2024 12:09";;"2024 - Q2";"2024 - Q2";DOLARES;;;frivas;20603381697;0.00;20.00;$
161;OS;56738;SI;361079;217087;;30/09/2024;01/10/2024;"INVERSIONES URBANISTICAS OPERADORA S.A.";PRI;L2L;"36 MESES";;"Nuevo servicio";;;rburgos;;Exceptuado;14/05/2024;14/05/2024;"14/05/2024 12:09";;"2024 - Q2";"2024 - Q2";DOLARES;;;frivas;20603381697;0.00;10.00;$
162;OS;56738;SI;361082;217085;;30/09/2024;01/10/2024;"INVERSIONES URBANISTICAS OPERADORA S.A.";PRI;"Internet Dedicado";"36 MESES";;"Nuevo servicio";;;rburgos;;Exceptuado;14/05/2024;14/05/2024;"14/05/2024 12:09";;"2024 - Q2";"2024 - Q2";DOLARES;;;frivas;20603381697;0.00;250.00;$
163;OT;;NO;363355;10530;;;;"RENA WARE DEL PERU S.A.";PRI;"Serv. Gestionados";;;"Servicios adicionales";22/05/2024;28/05/2024;jhasinger;;Exceptuado;22/05/2024;22/05/2024;"22/05/2024 15:17";;"2024 - Q2";"2024 - Q2";SOLES;;;emancilla;20100131863;0.00;200.00;$
